"","RAV4483","RAV95","RAV4489","RAV2670","RAV1301","RAV1959","RAV1302","RAV988","RAV987","RAV3033","RAV1002","RAV1125","RAV4689","RAV2673","RAV1960","RAV996","RAV4486","RAV998","RAV999","RAV1001","RAV4113"
"patient.samples.sample.portions.portion.analytes.analyte.2.aliquots.aliquot.bcr_aliquot_uuid",0.316364013648322,0.386926379930688,0.172280420666146,0.242833377295435,0.299726103659409,0.327986802398614,0.220176881539084,0.247985052885048,0.106683408721662,0.295797313626148,0.999458402734793,0.124754361869651,0.0617884451192403,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014826,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071861
"patient.samples.sample.portions.portion.analytes.analyte.2.aliquots.aliquot.plate_id",0.0276670278255777,0.0792349197506052,0.0979453208002677,0.000246040043084358,6.45398633604202e-05,0.183030166770337,0.00487835306977518,8.37580652299226e-06,0.0474138300897127,2.38405831897339e-05,0.285149360516468,0.0285889712379273,0.0722493139335475,0.00749478407236351,0.576399399608739,0.0239762668655317,0.0600849203052028,0.00190187704613146,0.642368818654198,0.392019860486819,0.0449952544251519
"patient.samples.sample.portions.portion.analytes.analyte.2.aliquots.aliquot.plate_row",0.0318885519211752,0.620660149797525,0.151104663244736,0.988282580559736,0.984882618750909,0.404843660974485,0.821059924179069,0.480931753308303,0.875048382150509,0.975016124633472,0.490747730492266,0.0545062300565932,0.977847769108074,0.340521625612255,0.454976863384651,0.316178841023633,0.434581936988025,0.190145381836225,0.345479375432556,0.298337426552493,0.128247600338916
"patient.samples.sample.portions.portion.analytes.analyte.2.bcr_analyte_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.2.bcr_analyte_uuid",0.316364013648324,0.386926379930686,0.172280420666147,0.242833377295435,0.299726103659409,0.327986802398616,0.220176881539083,0.247985052885052,0.106683408721661,0.295797313626148,0.999458402734793,0.124754361869651,0.0617884451192402,0.75073909081357,0.470003478249294,0.321929278894826,0.0667627270014792,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071863
"patient.samples.sample.portions.portion.analytes.analyte.2.protocols.protocol.experimental_protocol_type",0.5803699858783,0.945425832175132,0.88531325243768,0.681135880612274,0.599913185673889,0.502887738234604,0.558472926824268,0.311638722030306,0.959732934355891,0.958040056597362,0.295132409807397,0.764790847390403,0.498479877892801,0.629524145407083,0.968821231454062,0.975999724558571,0.65157542398863,0.512682147745414,0.180336464524188,0.494337517623821,0.225254485312769
"patient.samples.sample.portions.portion.analytes.analyte.3.aliquots.aliquot.bcr_aliquot_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.3.aliquots.aliquot.bcr_aliquot_uuid",0.316364013648319,0.386926379930683,0.172280420666146,0.242833377295434,0.299726103659406,0.327986802398615,0.220176881539083,0.247985052885047,0.10668340872166,0.295797313626143,0.999458402734793,0.124754361869651,0.0617884451192402,0.750739090813567,0.470003478249292,0.321929278894825,0.0667627270014817,0.539526792113019,0.999320384562947,0.98363632547691,0.608778974071861
"patient.samples.sample.portions.portion.analytes.analyte.3.aliquots.aliquot.plate_id",0.0375264087279158,0.10109597755735,0.130767978197703,0.000368020763446826,0.000103349511037723,0.228695262726497,0.00765007572788034,1.49786080334983e-05,0.065600786356722,3.42350450521611e-05,0.349494192797393,0.0420868812885752,0.0919903941646635,0.011947715615529,0.642429225896299,0.033916078245577,0.0834713374860179,0.00226490861294267,0.711524291225941,0.465366331366754,0.059436637071919
"patient.samples.sample.portions.portion.analytes.analyte.3.aliquots.aliquot.plate_row",0.234438558340405,0.367275591595901,0.864295959330655,0.995733970289317,0.980476323579464,0.948048623961555,0.998315857862223,0.82551403760598,0.930407010939047,0.925873948250466,0.71955943631385,0.926980638564986,0.996317441167242,0.981365909613368,0.941781513195591,0.853620843881297,0.590912720712495,0.021457465275906,0.695048376394101,0.775061070441213,0.0509555916876099
"patient.samples.sample.portions.portion.analytes.analyte.3.bcr_analyte_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.3.bcr_analyte_uuid",0.316364013648321,0.386926379930687,0.172280420666146,0.242833377295435,0.299726103659408,0.327986802398616,0.220176881539083,0.247985052885048,0.10668340872166,0.295797313626146,0.999458402734793,0.12475436186965,0.0617884451192404,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014819,0.539526792113019,0.999320384562947,0.98363632547691,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.3.dna.pcr_amplification_successful",6.65232872233817e-05,0.000379377831866478,0.0678540722857218,5.74550414123765e-09,1.4584351362529e-09,0.000522676393946403,3.02667977295002e-07,7.56829863196259e-08,9.94864044855905e-05,2.69045272687001e-10,0.189470364928687,0.00708909760219393,0.000126466351237699,0.000163274076571157,0.0073113218667781,0.0191773293446336,0.00107451455580636,1.09726668630577e-06,0.0375636851083207,0.00725046276604672,0.000664978111997178
"patient.samples.sample.portions.portion.analytes.analyte.3.protocols.protocol.experimental_protocol_type",0.87761591986082,0.729369347107455,0.558107454659758,0.0576589138896875,0.0670115664627743,0.104240507790241,0.0539590255464249,0.104890112720745,0.132286380875061,0.24498189739579,0.976554981883512,0.931535794668896,0.742602817789869,0.642626530922455,0.0286322486522148,0.0849763972574848,0.341360442211748,0.228523305504953,0.13606994018461,0.356086083526713,0.792351465249744
"patient.samples.sample.portions.portion.analytes.analyte.3.spectrophotometer_method",0.000199736979960561,0.00165523506207225,0.0122634597783829,3.04527911300628e-08,8.19251582407277e-09,0.00188091829880598,2.11954186138349e-06,1.24936436858844e-08,0.000533450509432531,1.71113349836864e-09,0.402545072330266,0.000705466410646258,0.000433525336093077,3.82913153656213e-05,0.0256527637217549,0.00311027020341171,0.00118508219592467,6.60099002476219e-07,0.108767234100157,0.0221590238223278,0.000764244559157447
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.2.bcr_aliquot_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.2.bcr_aliquot_uuid",0.31636401364832,0.386926379930686,0.172280420666146,0.242833377295435,0.299726103659409,0.327986802398614,0.220176881539084,0.247985052885048,0.106683408721661,0.295797313626148,0.999458402734793,0.12475436186965,0.0617884451192403,0.750739090813568,0.470003478249294,0.321929278894825,0.0667627270014812,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071861
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.2.plate_id",0.0276670278255777,0.0792349197506052,0.0979453208002677,0.000246040043084358,6.45398633604202e-05,0.183030166770337,0.00487835306977518,8.37580652299226e-06,0.0474138300897127,2.38405831897339e-05,0.285149360516468,0.0285889712379273,0.0722493139335475,0.00749478407236351,0.576399399608739,0.0239762668655317,0.0600849203052028,0.00190187704613146,0.642368818654198,0.392019860486819,0.0449952544251519
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.2.plate_row",0.267247905783751,0.261967219064722,0.866159640090086,0.955190346385864,0.928519103830925,0.971899135674771,0.881572263736674,0.710081492067175,0.962706896872653,0.61003829446393,0.272714270507655,0.567557961893776,0.874857769170802,0.567507586468942,0.467070283325921,0.74673164048082,0.98867092869474,0.178040097786809,0.263968440169995,0.36861088032946,0.114290163996218
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.3.bcr_aliquot_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.3.bcr_aliquot_uuid",0.316364013648322,0.386926379930687,0.172280420666146,0.242833377295436,0.299726103659408,0.327986802398614,0.220176881539084,0.247985052885049,0.106683408721661,0.295797313626147,0.999458402734793,0.124754361869651,0.06178844511924,0.750739090813568,0.470003478249291,0.321929278894825,0.0667627270014818,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071861
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.3.plate_id",0.0276670278255777,0.0792349197506052,0.0979453208002677,0.000246040043084358,6.45398633604202e-05,0.183030166770337,0.00487835306977518,8.37580652299226e-06,0.0474138300897127,2.38405831897339e-05,0.285149360516468,0.0285889712379273,0.0722493139335475,0.00749478407236351,0.576399399608739,0.0239762668655317,0.0600849203052028,0.00190187704613146,0.642368818654198,0.392019860486819,0.0449952544251519
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.3.plate_row",0.274794190253898,0.231642054375079,0.845046144708351,0.89669449270385,0.858680720360752,0.987273768484425,0.778192195416399,0.571560952200617,0.938466507030963,0.517530103073693,0.279740762626815,0.623797984952983,0.879475821631253,0.510892616415431,0.560117125640531,0.615587936414038,0.98381739440861,0.120855259613994,0.33867695641141,0.362617599439096,0.114310825681864
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.4.bcr_aliquot_barcode",2.67364267205514e-05,9.10444620515183e-09,0.0683505627894378,0.155520622613826,0.127861044029173,0.145678926282674,0.389986651922433,0.0297895004237168,0.105501687548577,0.00104551792446929,0.136504363735976,0.037181369447079,0.0841031112759641,0.000958103306577316,0.321873908104134,0.0564122996699471,0.121547724046706,0.0306578175405626,0.670508604116835,0.785219299101611,0.00790741661029161
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.4.bcr_aliquot_uuid",2.67364267205512e-05,9.1044462051519e-09,0.0683505627894395,0.155520622613825,0.127861044029174,0.145678926282673,0.389986651922431,0.0297895004237173,0.105501687548577,0.00104551792446928,0.136504363735978,0.0371813694470785,0.0841031112759636,0.000958103306577301,0.321873908104132,0.0564122996699483,0.121547724046705,0.0306578175405629,0.670508604116835,0.785219299101611,0.00790741661029155
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.4.is_derived_from_ffpe",0.000152450562889804,0.000580730930171761,0.0206877875445646,0.000666937523733564,0.000300485243114578,0.122723337590202,0.00460094912150314,2.34204229790817e-05,0.0346359730074876,2.25699206102902e-05,0.0161352962970946,0.0065786704237674,0.0261916087976352,0.000355397108999477,0.49220207467845,0.00536974834964795,0.00442569326125533,0.000870323989466698,0.984184362284818,0.952258795192342,0.00342264932265027
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.4.plate_id",0.00642546504411281,0.0232733158579091,0.0136618576665361,0.0907507492808014,0.0496995903956584,0.767704924706617,0.439578742982706,7.01231609404056e-05,0.623782647963727,0.00352893045572585,0.154625050743341,0.0153318176075312,0.399179032465241,0.00160090134134334,0.991065667013818,0.00419403179220395,0.0388222262976912,0.0084305252265609,0.858537129952683,0.822146024151729,0.0464501374008925
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.4.plate_row",0.000563131142557697,0.000576182518241808,0.0525574115148882,0.00990064399082053,0.00445179377044288,0.238349193794179,0.057367712146339,0.000175363022556815,0.126192977633591,0.000779918367858485,0.195935612457666,0.0565083542544732,0.125495379026087,0.00459910487515877,0.282536250523476,0.00636837142911559,0.0282929256411027,0.0174212035273221,0.298885066742963,0.759105804063992,0.115650649319153
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.bcr_aliquot_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.bcr_aliquot_uuid",0.316364013648322,0.386926379930688,0.172280420666147,0.242833377295435,0.299726103659408,0.327986802398615,0.220176881539084,0.247985052885048,0.106683408721661,0.295797313626147,0.999458402734793,0.124754361869651,0.0617884451192406,0.750739090813568,0.470003478249292,0.321929278894826,0.0667627270014818,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.plate_id",0.0276670278255777,0.0792349197506052,0.0979453208002677,0.000246040043084358,6.45398633604202e-05,0.183030166770337,0.00487835306977518,8.37580652299226e-06,0.0474138300897127,2.38405831897339e-05,0.285149360516468,0.0285889712379273,0.0722493139335475,0.00749478407236351,0.576399399608739,0.0239762668655317,0.0600849203052028,0.00190187704613146,0.642368818654198,0.392019860486819,0.0449952544251519
"patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.plate_row",0.267247905783751,0.261967219064722,0.866159640090086,0.955190346385864,0.928519103830925,0.971899135674771,0.881572263736674,0.710081492067175,0.962706896872653,0.61003829446393,0.272714270507655,0.567557961893776,0.874857769170802,0.567507586468942,0.467070283325921,0.74673164048082,0.98867092869474,0.178040097786809,0.263968440169995,0.36861088032946,0.114290163996218
"patient.samples.sample.portions.portion.analytes.analyte.bcr_analyte_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.analytes.analyte.bcr_analyte_uuid",0.316364013648322,0.386926379930688,0.172280420666146,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.247985052885049,0.106683408721662,0.295797313626148,0.999458402734793,0.124754361869651,0.0617884451192408,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.98363632547691,0.608778974071863
"patient.samples.sample.portions.portion.analytes.analyte.dna.pcr_amplification_successful",4.21853825854715e-05,0.000536989037510383,0.101622167105338,3.96810964921369e-07,1.08836343154114e-07,0.0037369418326135,1.13363062565992e-05,1.96374705047075e-06,0.000782803944911702,4.68237595841275e-09,0.188251466184189,0.00713368511921634,0.000177468321036757,0.000279973696380611,0.0540037343203604,0.0797134162298051,0.00317462665231869,9.13893879841591e-06,0.115884444486316,0.0174311398038602,0.000832687595957684
"patient.samples.sample.portions.portion.analytes.analyte.spectrophotometer_method",0.0162136688567842,0.0153355701108423,0.305081527196054,0.0107725207591588,0.00751098434135066,0.159949328124817,0.0461572318646697,0.0291452573250582,0.0541193709163316,0.0009120644481879,0.0140537021738934,0.238027239507691,0.0230965142400575,0.0331763901327078,0.815212197250427,0.264778280035116,0.0500738311935536,0.3200352579152,0.74940678000841,0.561319147726581,0.178073218530808
"patient.samples.sample.portions.portion.bcr_portion_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.bcr_portion_uuid",0.316364013648322,0.386926379930688,0.172280420666146,0.242833377295436,0.299726103659409,0.327986802398614,0.220176881539084,0.247985052885049,0.106683408721662,0.295797313626146,0.999458402734793,0.12475436186965,0.0617884451192402,0.750739090813568,0.470003478249292,0.321929278894825,0.0667627270014814,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071861
"patient.samples.sample.portions.portion.slides.slide.2.bcr_slide_barcode",0.0365197571851061,0.123985532251012,0.00391866902771209,0.296639165908027,0.294590541448796,0.188648236756004,0.318389028004119,0.00882193944853006,0.576305290334426,0.196480852048286,0.00917103190319543,0.00956890527056592,0.0538205859812105,0.0295741803920564,0.0187445702890629,0.00214493316509566,0.00449347962708386,0.0990189263825539,0.00769848401831929,0.0541712178829158,0.696499144130208
"patient.samples.sample.portions.portion.slides.slide.2.bcr_slide_uuid",0.0365197571851054,0.123985532251011,0.00391866902771208,0.296639165908024,0.294590541448793,0.188648236756004,0.31838902800412,0.00882193944853006,0.576305290334426,0.196480852048286,0.00917103190319543,0.00956890527056563,0.0538205859812105,0.0295741803920562,0.0187445702890629,0.00214493316509562,0.00449347962708375,0.0990189263825535,0.00769848401831913,0.0541712178829152,0.696499144130208
"patient.samples.sample.portions.portion.slides.slide.2.image_file_name",0.0365197571851061,0.123985532251012,0.00391866902771209,0.296639165908027,0.294590541448796,0.188648236756004,0.318389028004119,0.00882193944853006,0.576305290334426,0.196480852048286,0.00917103190319543,0.00956890527056592,0.0538205859812105,0.0295741803920564,0.0187445702890629,0.00214493316509566,0.00449347962708386,0.0990189263825539,0.00769848401831929,0.0541712178829158,0.696499144130208
"patient.samples.sample.portions.portion.slides.slide.2.is_derived_from_ffpe",0.0195652790813923,0.139722666313849,0.113743436262594,0.00226436554330204,0.00140679467869026,0.141824961910457,0.00328227764057092,0.00072156479914763,0.0856864550187935,0.00493767703817329,0.390919718059255,0.0778025852385698,0.0143255143334904,0.0732760044919373,0.163856295035617,0.194030858651011,0.0307373399050512,0.0637015122717109,0.116309928582007,0.081175791576987,0.0394672606081232
"patient.samples.sample.portions.portion.slides.slide.2.section_location",0.0662834974400775,0.317445863197131,0.269981469802648,0.00914497923708857,0.00598697128265475,0.324817689075231,0.0135746896477597,0.00226976392514733,0.222942801834197,0.0192896558492626,0.559015940101799,0.146272669372247,0.0423498568397744,0.160341704030322,0.259238758992013,0.239404226994905,0.0680700027142712,0.180667662262905,0.141090928797177,0.19201782901112,0.119357420796685
"patient.samples.sample.portions.portion.slides.slide.bcr_slide_barcode",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.slides.slide.bcr_slide_uuid",0.316364013648318,0.386926379930682,0.172280420666146,0.242833377295434,0.299726103659406,0.327986802398616,0.220176881539084,0.247985052885047,0.10668340872166,0.295797313626143,0.999458402734793,0.124754361869651,0.0617884451192401,0.750739090813567,0.470003478249293,0.321929278894824,0.0667627270014815,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071861
"patient.samples.sample.portions.portion.slides.slide.image_file_name",0.316364013648322,0.386926379930687,0.172280420666145,0.242833377295436,0.299726103659409,0.327986802398615,0.220176881539084,0.24798505288505,0.106683408721662,0.295797313626147,0.999458402734793,0.12475436186965,0.0617884451192399,0.750739090813568,0.470003478249293,0.321929278894825,0.0667627270014813,0.539526792113018,0.999320384562947,0.983636325476909,0.608778974071862
"patient.samples.sample.portions.portion.slides.slide.section_location",0.0273000090528918,0.209239469680833,0.108041621353084,0.0029726044066221,0.00201826245565647,0.136976993603855,0.00595969459223165,0.00050778086017717,0.129171518228433,0.0105688182711595,0.568117469934576,0.0503330722135775,0.0379999756213359,0.0550738446434733,0.106533666987881,0.109526274177914,0.0201198459306002,0.0856412776663548,0.0576378622441544,0.0692416392818167,0.0628557254281388
"patient.samples.sample.portions.shipment_portion.bcr_shipment_portion_uuid",0.676244817809837,0.732050019968549,0.00138029902164603,0.688717283452294,0.71339410650296,0.316830909987105,0.588585657665808,0.0540431205035451,0.693434412191143,0.792695177431418,0.765171134905029,0.00741393425041462,0.228843184078475,0.468980609258294,0.105293744830801,0.00371593655377452,0.0524035123761999,0.539528661964137,0.769746891363948,0.739744962274197,0.972653314578823
"patient.samples.sample.portions.shipment_portion.is_ffpe",0.164976288775453,0.553161982218949,0.0632192237514951,0.687264495063179,0.64350359128667,0.244246737383046,0.808278740139581,0.0257847305631556,0.535623934718305,0.4292634912284,0.293212988821829,0.0393611592500551,0.976665566198462,0.169121893708535,0.622957259128067,0.203671682001288,0.669050746996595,0.729785492485198,0.835919611406282,0.580173360992885,0.240027801209353
"patient.samples.sample.portions.shipment_portion.plate_id",0.00360594525791449,0.0594016934767874,0.0797908375610582,0.00992013012666217,0.00427152898866436,0.188917286989145,0.00979464564336264,0.000150050113054458,0.197423806975333,0.00656960266081645,0.275081264811647,0.0481176216421389,0.430090362291974,0.0182827215586144,0.19309279313356,0.0601628626015777,0.135130528664054,0.000287235735451289,0.0833618357753673,0.338128398327342,0.0478551018456979
"patient.samples.sample.portions.shipment_portion.shipment_portion_bcr_aliquot_barcode",0.676244817809837,0.732050019968552,0.001380299021646,0.688717283452294,0.713394106502961,0.316830909987107,0.588585657665809,0.0540431205035448,0.69343441219114,0.79269517743142,0.765171134905033,0.00741393425041457,0.228843184078478,0.468980609258289,0.1052937448308,0.00371593655377454,0.0524035123761998,0.539528661964137,0.769746891363947,0.739744962274197,0.972653314578823
"patient.samples.sample.vial_number",0.875677361759912,0.939062367096461,0.573337596712782,0.741163062607211,0.664189753630164,0.393671389623877,0.574216538205373,0.889996545186007,0.705343434853183,0.886880416878514,0.825843137387247,0.320782906147928,0.365880131860305,0.919172716161763,0.610957562484339,0.720928456773313,0.576835109502751,0.918776040306782,0.5361832072727,0.559700015318679,0.93143049049496
